0 Uu Uu Uu Uu Uu Uu Uu Uu
0.001828 0s 0s 0s 0s 0s 0s 1s 1s
0.0018319999999999999 0s 0s 0s 0s 0s 1s 0s 0s
0.001836 0s 0s 0s 0s 0s 1s 0s 1s
0.0018399999999999998 0s 0s 0s 0s 0s 1s 1s 0s
0.001844 0s 0s 0s 0s 0s 1s 1s 1s
0.0018479999999999998 0s 0s 0s 0s 1s 0s 0s 0s
0.001852 0s 0s 0s 0s 1s 0s 0s 1s
0.001856 0s 0s 0s 0s 1s 0s 1s 0s
0.0018599999999999999 0s 0s 0s 0s 1s 1s 0s 0s
0.001864 0s 0s 0s 0s 1s 1s 0s 1s
0.0018679999999999999 0s 0s 0s 0s 1s 1s 1s 0s
0.001872 0s 0s 0s 1s 0s 0s 0s 0s
0.0018759999999999998 0s 0s 0s 1s 0s 0s 0s 1s
0.00188 0s 0s 0s 1s 0s 0s 1s 1s
0.0018839999999999998 0s 0s 0s 1s 0s 1s 0s 1s
0.001888 0s 0s 0s 1s 0s 1s 1s 1s
0.001892 0s 0s 0s 1s 1s 0s 0s 0s
0.001896 0s 0s 0s 1s 1s 0s 1s 0s
0.0019 0s 0s 0s 1s 1s 1s 0s 0s
0.0019039999999999999 0s 0s 0s 1s 1s 1s 1s 0s
0.001908 0s 0s 1s 0s 0s 0s 0s 0s
0.0019119999999999999 0s 0s 1s 0s 0s 0s 1s 1s
0.001916 0s 0s 1s 0s 0s 1s 0s 1s
0.0019199999999999998 0s 0s 1s 0s 0s 1s 1s 1s
0.001924 0s 0s 1s 0s 1s 0s 0s 1s
0.0019279999999999998 0s 0s 1s 0s 1s 1s 0s 0s
0.001932 0s 0s 1s 0s 1s 1s 1s 0s
0.001936 0s 0s 1s 1s 0s 0s 0s 0s
0.0019399999999999999 0s 0s 1s 1s 0s 0s 1s 1s
0.001944 0s 0s 1s 1s 0s 1s 1s 0s
0.0019479999999999999 0s 0s 1s 1s 1s 0s 0s 0s
0.001952 0s 0s 1s 1s 1s 0s 1s 1s
0.001956 0s 0s 1s 1s 1s 1s 0s 1s
0.00196 0s 1s 0s 0s 0s 0s 0s 0s
0.001964 0s 1s 0s 0s 0s 0s 1s 1s
0.0019679999999999997 0s 1s 0s 0s 0s 1s 1s 0s
0.001972 0s 1s 0s 0s 1s 0s 0s 1s
0.001976 0s 1s 0s 0s 1s 0s 1s 1s
0.00198 0s 1s 0s 0s 1s 1s 1s 0s
0.001984 0s 1s 0s 1s 0s 0s 0s 1s
0.0019879999999999997 0s 1s 0s 1s 0s 1s 0s 0s
0.001992 0s 1s 0s 1s 0s 1s 1s 1s
0.001996 0s 1s 0s 1s 1s 0s 1s 0s
0.002 0s 1s 0s 1s 1s 1s 0s 1s
0.0020039999999999997 0s 1s 1s 0s 0s 0s 0s 0s
0.002008 0s 1s 1s 0s 0s 0s 1s 1s
0.002012 0s 1s 1s 0s 0s 1s 1s 0s
0.002016 0s 1s 1s 0s 1s 0s 1s 0s
0.00202 0s 1s 1s 0s 1s 1s 0s 1s
0.0020239999999999998 0s 1s 1s 1s 0s 0s 0s 0s
0.002028 0s 1s 1s 1s 0s 0s 1s 1s
0.002032 0s 1s 1s 1s 0s 1s 1s 0s
0.002036 0s 1s 1s 1s 1s 0s 0s 1s
0.0020399999999999997 0s 1s 1s 1s 1s 1s 0s 0s
0.002044 0s 1s 1s 1s 1s 1s 1s 1s
0.002048 1s 0s 0s 0s 0s 0s 1s 1s
0.002052 1s 0s 0s 0s 0s 1s 1s 0s
0.002056 1s 0s 0s 0s 1s 0s 0s 1s
0.0020599999999999998 1s 0s 0s 0s 1s 1s 0s 0s
0.002064 1s 0s 0s 0s 1s 1s 1s 1s
0.002068 1s 0s 0s 1s 0s 0s 1s 0s
0.002072 1s 0s 0s 1s 0s 1s 0s 1s
0.0020759999999999997 1s 0s 0s 1s 1s 0s 0s 1s
0.00208 1s 0s 0s 1s 1s 1s 0s 0s
0.002084 1s 0s 0s 1s 1s 1s 1s 1s
0.002088 1s 0s 1s 0s 0s 0s 1s 0s
0.002092 1s 0s 1s 0s 0s 1s 0s 1s
0.0020959999999999998 1s 0s 1s 0s 1s 0s 0s 0s
0.0021 1s 0s 1s 0s 1s 0s 1s 1s
0.002104 1s 0s 1s 0s 1s 1s 1s 0s
0.002108 1s 0s 1s 1s 0s 0s 0s 1s
0.0021119999999999997 1s 0s 1s 1s 0s 1s 0s 0s
0.002116 1s 0s 1s 1s 0s 1s 1s 0s
0.00212 1s 0s 1s 1s 1s 0s 0s 1s
0.002124 1s 0s 1s 1s 1s 1s 0s 0s
0.002128 1s 0s 1s 1s 1s 1s 1s 1s
0.0021319999999999998 1s 1s 0s 0s 0s 0s 1s 0s
0.002136 1s 1s 0s 0s 0s 1s 0s 0s
0.00214 1s 1s 0s 0s 0s 1s 1s 1s
0.002144 1s 1s 0s 0s 1s 0s 0s 1s
0.0021479999999999997 1s 1s 0s 0s 1s 1s 0s 0s
0.002152 1s 1s 0s 0s 1s 1s 1s 1s
0.002156 1s 1s 0s 1s 0s 0s 0s 1s
0.00216 1s 1s 0s 1s 0s 0s 1s 1s
0.0021639999999999997 1s 1s 0s 1s 0s 1s 1s 0s
0.002168 1s 1s 0s 1s 1s 0s 0s 0s
0.002172 1s 1s 0s 1s 1s 0s 1s 0s
0.002176 1s 1s 0s 1s 1s 1s 0s 0s
0.00218 1s 1s 0s 1s 1s 1s 1s 1s
0.0021839999999999997 1s 1s 1s 0s 0s 0s 0s 1s
0.002188 1s 1s 1s 0s 0s 0s 1s 1s
0.002192 1s 1s 1s 0s 0s 1s 0s 1s
0.002196 1s 1s 1s 0s 0s 1s 1s 1s
0.0021999999999999997 1s 1s 1s 0s 1s 0s 0s 0s
0.002204 1s 1s 1s 0s 1s 0s 1s 0s
0.002208 1s 1s 1s 0s 1s 1s 0s 0s
0.002212 1s 1s 1s 0s 1s 1s 1s 0s
0.002216 1s 1s 1s 0s 1s 1s 1s 1s
0.0022199999999999998 1s 1s 1s 1s 0s 0s 0s 1s
0.002224 1s 1s 1s 1s 0s 0s 1s 0s
0.002228 1s 1s 1s 1s 0s 0s 1s 1s
0.002232 1s 1s 1s 1s 0s 1s 0s 1s
0.0022359999999999997 1s 1s 1s 1s 0s 1s 1s 0s
0.00224 1s 1s 1s 1s 0s 1s 1s 1s
0.002244 1s 1s 1s 1s 1s 0s 0s 0s
0.002248 1s 1s 1s 1s 1s 0s 0s 1s
0.002252 1s 1s 1s 1s 1s 0s 1s 0s
0.0022559999999999998 1s 1s 1s 1s 1s 0s 1s 1s
0.00226 1s 1s 1s 1s 1s 1s 0s 0s
0.002264 1s 1s 1s 1s 1s 1s 0s 1s
0.002268 1s 1s 1s 1s 1s 1s 0s 1s
0.0022719999999999997 1s 1s 1s 1s 1s 1s 1s 0s
0.002276 1s 1s 1s 1s 1s 1s 1s 0s
0.00228 1s 1s 1s 1s 1s 1s 1s 1s
0.002284 1s 1s 1s 1s 1s 1s 1s 1s
0.002288 1s 1s 1s 1s 1s 1s 1s 1s
0.0022919999999999998 1s 1s 1s 1s 1s 1s 1s 1s
0.002296 1s 1s 1s 1s 1s 1s 1s 1s
0.0023 1s 1s 1s 1s 1s 1s 1s 1s
0.002304 1s 1s 1s 1s 1s 1s 1s 1s
0.0023079999999999997 1s 1s 1s 1s 1s 1s 1s 1s
0.002312 1s 1s 1s 1s 1s 1s 1s 1s
0.002316 1s 1s 1s 1s 1s 1s 1s 1s
0.00232 1s 1s 1s 1s 1s 1s 1s 0s
0.002324 1s 1s 1s 1s 1s 1s 1s 0s
0.0023279999999999998 1s 1s 1s 1s 1s 1s 0s 1s
0.002332 1s 1s 1s 1s 1s 1s 0s 1s
0.002336 1s 1s 1s 1s 1s 1s 0s 0s
0.00234 1s 1s 1s 1s 1s 0s 1s 1s
0.0023439999999999997 1s 1s 1s 1s 1s 0s 1s 1s
0.002348 1s 1s 1s 1s 1s 0s 1s 0s
0.002352 1s 1s 1s 1s 1s 0s 0s 1s
0.002356 1s 1s 1s 1s 1s 0s 0s 0s
0.0023599999999999997 1s 1s 1s 1s 0s 1s 1s 1s
0.0023639999999999998 1s 1s 1s 1s 0s 1s 0s 1s
0.002368 1s 1s 1s 1s 0s 1s 0s 0s
0.002372 1s 1s 1s 1s 0s 0s 1s 1s
0.002376 1s 1s 1s 1s 0s 0s 0s 1s
0.0023799999999999997 1s 1s 1s 1s 0s 0s 0s 0s
0.002384 1s 1s 1s 0s 1s 1s 1s 0s
0.002388 1s 1s 1s 0s 1s 1s 0s 1s
0.002392 1s 1s 1s 0s 1s 0s 1s 1s
0.0023959999999999997 1s 1s 1s 0s 1s 0s 0s 1s
0.0024 1s 1s 1s 0s 1s 0s 0s 0s
0.002404 1s 1s 1s 0s 0s 1s 1s 0s
0.002408 1s 1s 1s 0s 0s 1s 0s 0s
0.002412 1s 1s 1s 0s 0s 0s 1s 0s
0.0024159999999999997 1s 1s 1s 0s 0s 0s 0s 0s
0.00242 1s 1s 0s 1s 1s 1s 1s 0s
0.002424 1s 1s 0s 1s 1s 0s 1s 1s
0.002428 1s 1s 0s 1s 1s 0s 0s 1s
0.0024319999999999997 1s 1s 0s 1s 0s 1s 1s 1s
0.002436 1s 1s 0s 1s 0s 1s 0s 1s
0.00244 1s 1s 0s 1s 0s 0s 1s 0s
0.002444 1s 1s 0s 1s 0s 0s 0s 0s
0.002448 1s 1s 0s 0s 1s 1s 0s 1s
0.0024519999999999998 1s 1s 0s 0s 1s 0s 1s 1s
0.002456 1s 1s 0s 0s 1s 0s 0s 0s
0.00246 1s 1s 0s 0s 0s 1s 1s 0s
0.002464 1s 1s 0s 0s 0s 0s 1s 1s
0.0024679999999999997 1s 1s 0s 0s 0s 0s 0s 0s
0.002472 1s 0s 1s 1s 1s 1s 0s 1s
0.002476 1s 0s 1s 1s 1s 0s 1s 1s
0.00248 1s 0s 1s 1s 1s 0s 0s 0s
0.002484 1s 0s 1s 1s 0s 1s 0s 1s
0.0024879999999999998 1s 0s 1s 1s 0s 0s 1s 0s
0.002492 1s 0s 1s 0s 1s 1s 1s 1s
0.002496 1s 0s 1s 0s 1s 1s 0s 0s
0.0025 1s 0s 1s 0s 1s 0s 0s 1s
0.0025039999999999997 1s 0s 1s 0s 0s 1s 1s 0s
0.002508 1s 0s 1s 0s 0s 0s 1s 1s
0.002512 1s 0s 1s 0s 0s 0s 0s 0s
0.002516 1s 0s 0s 1s 1s 1s 0s 1s
0.0025199999999999997 1s 0s 0s 1s 1s 0s 1s 0s
0.0025239999999999998 1s 0s 0s 1s 0s 1s 1s 1s
0.002528 1s 0s 0s 1s 0s 1s 0s 0s
0.002532 1s 0s 0s 1s 0s 0s 0s 1s
0.002536 1s 0s 0s 0s 1s 1s 1s 0s
0.0025399999999999997 1s 0s 0s 0s 1s 0s 1s 1s
0.002544 1s 0s 0s 0s 0s 1s 1s 1s
0.002548 1s 0s 0s 0s 0s 1s 0s 0s
0.002552 1s 0s 0s 0s 0s 0s 0s 1s
0.0025559999999999997 0s 1s 1s 1s 1s 1s 1s 0s
0.0025599999999999998 0s 1s 1s 1s 1s 0s 1s 1s
0.002564 0s 1s 1s 1s 1s 0s 0s 0s
0.002568 0s 1s 1s 1s 0s 1s 0s 0s
0.002572 0s 1s 1s 1s 0s 0s 0s 1s
0.0025759999999999997 0s 1s 1s 0s 1s 1s 1s 0s
0.00258 0s 1s 1s 0s 1s 0s 1s 1s
0.002584 0s 1s 1s 0s 1s 0s 0s 0s
0.002588 0s 1s 1s 0s 0s 1s 0s 1s
0.0025919999999999997 0s 1s 1s 0s 0s 0s 1s 0s
0.002596 0s 1s 0s 1s 1s 1s 1s 1s
0.0026 0s 1s 0s 1s 1s 1s 0s 0s
0.002604 0s 1s 0s 1s 1s 0s 0s 1s
0.002608 0s 1s 0s 1s 0s 1s 1s 0s
0.0026119999999999997 0s 1s 0s 1s 0s 0s 1s 1s
0.002616 0s 1s 0s 1s 0s 0s 0s 0s
0.00262 0s 1s 0s 0s 1s 1s 0s 1s
0.002624 0s 1s 0s 0s 1s 0s 1s 0s
0.0026279999999999997 0s 1s 0s 0s 0s 1s 1s 1s
0.002632 0s 1s 0s 0s 0s 1s 0s 0s
0.002636 0s 1s 0s 0s 0s 0s 1s 0s
0.00264 0s 0s 1s 1s 1s 1s 1s 1s
0.002644 0s 0s 1s 1s 1s 1s 0s 0s
0.0026479999999999997 0s 0s 1s 1s 1s 0s 0s 1s
0.002652 0s 0s 1s 1s 0s 1s 1s 1s
0.002656 0s 0s 1s 1s 0s 1s 0s 0s
0.00266 0s 0s 1s 1s 0s 0s 1s 0s
0.0026639999999999997 0s 0s 1s 0s 1s 1s 1s 1s
0.002668 0s 0s 1s 0s 1s 1s 0s 1s
0.002672 0s 0s 1s 0s 1s 0s 1s 0s
0.002676 0s 0s 1s 0s 1s 0s 0s 0s
0.00268 0s 0s 1s 0s 0s 1s 1s 0s
0.0026839999999999998 0s 0s 1s 0s 0s 1s 0s 0s
0.002688 0s 0s 1s 0s 0s 0s 0s 1s
0.002692 0s 0s 0s 1s 1s 1s 1s 1s
0.002696 0s 0s 0s 1s 1s 1s 0s 1s
0.0026999999999999997 0s 0s 0s 1s 1s 0s 1s 1s
0.002704 0s 0s 0s 1s 1s 0s 0s 1s
0.002708 0s 0s 0s 1s 0s 1s 1s 1s
0.002712 0s 0s 0s 1s 0s 1s 1s 0s
0.0027159999999999997 0s 0s 0s 1s 0s 1s 0s 0s
0.0027199999999999998 0s 0s 0s 1s 0s 0s 1s 0s
0.002724 0s 0s 0s 1s 0s 0s 0s 1s
0.002728 0s 0s 0s 0s 1s 1s 1s 1s
0.002732 0s 0s 0s 0s 1s 1s 1s 0s
0.0027359999999999997 0s 0s 0s 0s 1s 1s 0s 0s
0.00274 0s 0s 0s 0s 1s 0s 1s 1s
0.002744 0s 0s 0s 0s 1s 0s 1s 0s
0.002748 0s 0s 0s 0s 1s 0s 0s 0s
0.0027519999999999997 0s 0s 0s 0s 0s 1s 1s 1s
0.0027559999999999998 0s 0s 0s 0s 0s 1s 1s 0s
0.00276 0s 0s 0s 0s 0s 1s 0s 1s
0.002764 0s 0s 0s 0s 0s 1s 0s 0s
0.002768 0s 0s 0s 0s 0s 1s 0s 0s
0.0027719999999999997 0s 0s 0s 0s 0s 0s 1s 1s
0.002776 0s 0s 0s 0s 0s 0s 1s 0s
0.00278 0s 0s 0s 0s 0s 0s 1s 0s
0.002784 0s 0s 0s 0s 0s 0s 0s 1s
0.0027879999999999997 0s 0s 0s 0s 0s 0s 0s 1s
0.0027919999999999998 0s 0s 0s 0s 0s 0s 0s 0s
0.002796 0s 0s 0s 0s 0s 0s 0s 0s
0.0028 0s 0s 0s 0s 0s 0s 0s 0s
0.002804 0s 0s 0s 0s 0s 0s 0s 0s
0.0028079999999999997 0s 0s 0s 0s 0s 0s 0s 0s
0.002812 0s 0s 0s 0s 0s 0s 0s 0s
0.002816 0s 0s 0s 0s 0s 0s 0s 0s
0.00282 0s 0s 0s 0s 0s 0s 0s 0s
0.0028239999999999997 0s 0s 0s 0s 0s 0s 0s 0s
0.002828 0s 0s 0s 0s 0s 0s 0s 0s
0.002832 0s 0s 0s 0s 0s 0s 0s 1s
0.002836 0s 0s 0s 0s 0s 0s 0s 1s
0.00284 0s 0s 0s 0s 0s 0s 1s 0s
0.0028439999999999997 0s 0s 0s 0s 0s 0s 1s 0s
0.002848 0s 0s 0s 0s 0s 0s 1s 1s
0.002852 0s 0s 0s 0s 0s 1s 0s 0s
0.002856 0s 0s 0s 0s 0s 1s 0s 1s
0.0028599999999999997 0s 0s 0s 0s 0s 1s 1s 0s
0.002864 0s 0s 0s 0s 0s 1s 1s 1s
0.002868 0s 0s 0s 0s 1s 0s 0s 0s
0.002872 0s 0s 0s 0s 1s 0s 0s 1s
0.002876 0s 0s 0s 0s 1s 0s 1s 0s
0.0028799999999999997 0s 0s 0s 0s 1s 1s 0s 0s
0.002884 0s 0s 0s 0s 1s 1s 0s 1s
0.002888 0s 0s 0s 0s 1s 1s 1s 0s
0.002892 0s 0s 0s 1s 0s 0s 0s 0s
0.0028959999999999997 0s 0s 0s 1s 0s 0s 0s 1s
0.0029 0s 0s 0s 1s 0s 0s 1s 1s
0.002904 0s 0s 0s 1s 0s 1s 0s 1s
0.002908 0s 0s 0s 1s 0s 1s 1s 1s
0.0029119999999999997 0s 0s 0s 1s 1s 0s 0s 0s
0.0029159999999999998 0s 0s 0s 1s 1s 0s 1s 0s
0.00292 0s 0s 0s 1s 1s 1s 0s 0s
0.002924 0s 0s 0s 1s 1s 1s 1s 0s
0.002928 0s 0s 1s 0s 0s 0s 0s 0s
0.0029319999999999997 0s 0s 1s 0s 0s 0s 1s 1s
0.002936 0s 0s 1s 0s 0s 1s 0s 1s
0.00294 0s 0s 1s 0s 0s 1s 1s 1s
0.002944 0s 0s 1s 0s 1s 0s 0s 1s
0.0029479999999999997 0s 0s 1s 0s 1s 1s 0s 0s
0.0029519999999999998 0s 0s 1s 0s 1s 1s 1s 0s
0.002956 0s 0s 1s 1s 0s 0s 0s 0s
0.00296 0s 0s 1s 1s 0s 0s 1s 1s
0.002964 0s 0s 1s 1s 0s 1s 1s 0s
0.0029679999999999997 0s 0s 1s 1s 1s 0s 0s 0s
0.002972 0s 0s 1s 1s 1s 0s 1s 1s
0.002976 0s 0s 1s 1s 1s 1s 0s 1s
0.00298 0s 1s 0s 0s 0s 0s 0s 0s
0.0029839999999999997 0s 1s 0s 0s 0s 0s 1s 1s
0.0029879999999999998 0s 1s 0s 0s 0s 1s 1s 0s
0.002992 0s 1s 0s 0s 1s 0s 0s 1s
0.002996 0s 1s 0s 0s 1s 0s 1s 1s
0.003 0s 1s 0s 0s 1s 1s 1s 0s
0.0030039999999999997 0s 1s 0s 1s 0s 0s 0s 1s
0.003008 0s 1s 0s 1s 0s 1s 0s 0s
0.003012 0s 1s 0s 1s 0s 1s 1s 1s
0.003016 0s 1s 0s 1s 1s 0s 1s 0s
0.0030199999999999997 0s 1s 0s 1s 1s 1s 0s 1s
0.0030239999999999998 0s 1s 1s 0s 0s 0s 0s 0s
0.003028 0s 1s 1s 0s 0s 0s 1s 1s
0.003032 0s 1s 1s 0s 0s 1s 1s 0s
0.003036 0s 1s 1s 0s 1s 0s 1s 0s
0.0030399999999999997 0s 1s 1s 0s 1s 1s 0s 1s
0.003044 0s 1s 1s 1s 0s 0s 0s 0s
0.003048 0s 1s 1s 1s 0s 0s 1s 1s
0.003052 0s 1s 1s 1s 0s 1s 1s 0s
0.0030559999999999997 0s 1s 1s 1s 1s 0s 0s 1s
0.00306 0s 1s 1s 1s 1s 1s 0s 0s
0.003064 0s 1s 1s 1s 1s 1s 1s 1s
0.003068 1s 0s 0s 0s 0s 0s 1s 1s
0.003072 1s 0s 0s 0s 0s 1s 1s 0s
0.0030759999999999997 1s 0s 0s 0s 1s 0s 0s 1s
0.00308 1s 0s 0s 0s 1s 1s 0s 0s
0.003084 1s 0s 0s 0s 1s 1s 1s 1s
0.003088 1s 0s 0s 1s 0s 0s 1s 0s
0.0030919999999999997 1s 0s 0s 1s 0s 1s 0s 1s
0.003096 1s 0s 0s 1s 1s 0s 0s 1s
0.0031 1s 0s 0s 1s 1s 1s 0s 0s
0.003104 1s 0s 0s 1s 1s 1s 1s 1s
0.0031079999999999997 1s 0s 1s 0s 0s 0s 1s 0s
0.0031119999999999997 1s 0s 1s 0s 0s 1s 0s 1s
0.003116 1s 0s 1s 0s 1s 0s 0s 0s
0.00312 1s 0s 1s 0s 1s 0s 1s 1s
0.003124 1s 0s 1s 0s 1s 1s 1s 0s
0.0031279999999999997 1s 0s 1s 1s 0s 0s 0s 1s
0.003132 1s 0s 1s 1s 0s 1s 0s 0s
0.003136 1s 0s 1s 1s 0s 1s 1s 0s
0.00314 1s 0s 1s 1s 1s 0s 0s 1s
0.0031439999999999997 1s 0s 1s 1s 1s 1s 0s 0s
0.0031479999999999998 1s 0s 1s 1s 1s 1s 1s 1s
0.003152 1s 1s 0s 0s 0s 0s 1s 0s
0.003156 1s 1s 0s 0s 0s 1s 0s 0s
0.00316 1s 1s 0s 0s 0s 1s 1s 1s
0.0031639999999999997 1s 1s 0s 0s 1s 0s 0s 1s
0.003168 1s 1s 0s 0s 1s 1s 0s 0s
0.003172 1s 1s 0s 0s 1s 1s 1s 1s
0.003176 1s 1s 0s 1s 0s 0s 0s 1s
0.0031799999999999997 1s 1s 0s 1s 0s 0s 1s 1s
0.0031839999999999998 1s 1s 0s 1s 0s 1s 1s 0s
0.003188 1s 1s 0s 1s 1s 0s 0s 0s
0.003192 1s 1s 0s 1s 1s 0s 1s 0s
0.003196 1s 1s 0s 1s 1s 1s 0s 0s
0.0031999999999999997 1s 1s 0s 1s 1s 1s 1s 1s
0.003204 1s 1s 1s 0s 0s 0s 0s 1s
0.003208 1s 1s 1s 0s 0s 0s 1s 1s
0.003212 1s 1s 1s 0s 0s 1s 0s 1s
0.0032159999999999997 1s 1s 1s 0s 0s 1s 1s 1s
0.0032199999999999998 1s 1s 1s 0s 1s 0s 0s 0s
0.003224 1s 1s 1s 0s 1s 0s 1s 0s
0.003228 1s 1s 1s 0s 1s 1s 0s 0s
0.003232 1s 1s 1s 0s 1s 1s 1s 0s
0.0032359999999999997 1s 1s 1s 0s 1s 1s 1s 1s
0.00324 1s 1s 1s 1s 0s 0s 0s 1s
0.003244 1s 1s 1s 1s 0s 0s 1s 0s
0.003248 1s 1s 1s 1s 0s 0s 1s 1s
0.0032519999999999997 1s 1s 1s 1s 0s 1s 0s 1s
0.0032559999999999998 1s 1s 1s 1s 0s 1s 1s 0s
0.00326 1s 1s 1s 1s 0s 1s 1s 1s
0.003264 1s 1s 1s 1s 1s 0s 0s 0s
0.0032679999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.0032719999999999997 1s 1s 1s 1s 1s 0s 1s 0s
0.003276 1s 1s 1s 1s 1s 0s 1s 1s
0.00328 1s 1s 1s 1s 1s 1s 0s 0s
0.003284 1s 1s 1s 1s 1s 1s 0s 1s
0.0032879999999999997 1s 1s 1s 1s 1s 1s 0s 1s
0.003292 1s 1s 1s 1s 1s 1s 1s 0s
0.003296 1s 1s 1s 1s 1s 1s 1s 0s
0.0033 1s 1s 1s 1s 1s 1s 1s 1s
0.0033039999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.0033079999999999997 1s 1s 1s 1s 1s 1s 1s 1s
0.003312 1s 1s 1s 1s 1s 1s 1s 1s
0.003316 1s 1s 1s 1s 1s 1s 1s 1s
0.00332 1s 1s 1s 1s 1s 1s 1s 1s
0.0033239999999999997 1s 1s 1s 1s 1s 1s 1s 1s
0.003328 1s 1s 1s 1s 1s 1s 1s 1s
0.003332 1s 1s 1s 1s 1s 1s 1s 1s
0.003336 1s 1s 1s 1s 1s 1s 1s 1s
0.0033399999999999997 1s 1s 1s 1s 1s 1s 1s 0s
0.0033439999999999998 1s 1s 1s 1s 1s 1s 1s 0s
0.003348 1s 1s 1s 1s 1s 1s 0s 1s
0.003352 1s 1s 1s 1s 1s 1s 0s 1s
0.003356 1s 1s 1s 1s 1s 1s 0s 0s
0.0033599999999999997 1s 1s 1s 1s 1s 0s 1s 1s
0.003364 1s 1s 1s 1s 1s 0s 1s 1s
0.003368 1s 1s 1s 1s 1s 0s 1s 0s
0.003372 1s 1s 1s 1s 1s 0s 0s 1s
0.0033759999999999997 1s 1s 1s 1s 1s 0s 0s 0s
0.0033799999999999998 1s 1s 1s 1s 0s 1s 1s 1s
0.003384 1s 1s 1s 1s 0s 1s 0s 1s
0.003388 1s 1s 1s 1s 0s 1s 0s 0s
0.003392 1s 1s 1s 1s 0s 0s 1s 1s
0.0033959999999999997 1s 1s 1s 1s 0s 0s 0s 1s
0.0034 1s 1s 1s 1s 0s 0s 0s 0s
0.003404 1s 1s 1s 0s 1s 1s 1s 0s
0.003408 1s 1s 1s 0s 1s 1s 0s 1s
0.0034119999999999997 1s 1s 1s 0s 1s 0s 1s 1s
0.0034159999999999998 1s 1s 1s 0s 1s 0s 0s 1s
0.00342 1s 1s 1s 0s 1s 0s 0s 0s
0.003424 1s 1s 1s 0s 0s 1s 1s 0s
0.003428 1s 1s 1s 0s 0s 1s 0s 0s
0.0034319999999999997 1s 1s 1s 0s 0s 0s 1s 0s
0.003436 1s 1s 1s 0s 0s 0s 0s 0s
0.00344 1s 1s 0s 1s 1s 1s 1s 0s
0.003444 1s 1s 0s 1s 1s 0s 1s 1s
0.0034479999999999997 1s 1s 0s 1s 1s 0s 0s 1s
0.0034519999999999998 1s 1s 0s 1s 0s 1s 1s 1s
0.003456 1s 1s 0s 1s 0s 1s 0s 1s
0.00346 1s 1s 0s 1s 0s 0s 1s 0s
0.0034639999999999996 1s 1s 0s 1s 0s 0s 0s 0s
0.0034679999999999997 1s 1s 0s 0s 1s 1s 0s 1s
0.003472 1s 1s 0s 0s 1s 0s 1s 1s
0.003476 1s 1s 0s 0s 1s 0s 0s 0s
0.00348 1s 1s 0s 0s 0s 1s 1s 0s
0.0034839999999999997 1s 1s 0s 0s 0s 0s 1s 1s
0.0034879999999999998 1s 1s 0s 0s 0s 0s 0s 0s
0.003492 1s 0s 1s 1s 1s 1s 0s 1s
0.003496 1s 0s 1s 1s 1s 0s 1s 1s
0.0034999999999999996 1s 0s 1s 1s 1s 0s 0s 0s
0.0035039999999999997 1s 0s 1s 1s 0s 1s 0s 1s
0.003508 1s 0s 1s 1s 0s 0s 1s 0s
0.003512 1s 0s 1s 0s 1s 1s 1s 1s
0.003516 1s 0s 1s 0s 1s 1s 0s 0s
0.0035199999999999997 1s 0s 1s 0s 1s 0s 0s 1s
0.003524 1s 0s 1s 0s 0s 1s 1s 0s
0.003528 1s 0s 1s 0s 0s 0s 1s 1s
0.003532 1s 0s 1s 0s 0s 0s 0s 0s
0.0035359999999999996 1s 0s 0s 1s 1s 1s 0s 1s
0.0035399999999999997 1s 0s 0s 1s 1s 0s 1s 0s
0.003544 1s 0s 0s 1s 0s 1s 1s 1s
0.003548 1s 0s 0s 1s 0s 1s 0s 0s
0.003552 1s 0s 0s 1s 0s 0s 0s 1s
0.0035559999999999997 1s 0s 0s 0s 1s 1s 1s 0s
0.00356 1s 0s 0s 0s 1s 0s 1s 1s
0.003564 1s 0s 0s 0s 0s 1s 1s 1s
0.003568 1s 0s 0s 0s 0s 1s 0s 0s
0.0035719999999999997 1s 0s 0s 0s 0s 0s 0s 1s
0.0035759999999999998 0s 1s 1s 1s 1s 1s 1s 0s
0.00358 0s 1s 1s 1s 1s 0s 1s 1s
0.003584 0s 1s 1s 1s 1s 0s 0s 0s
0.003588 0s 1s 1s 1s 0s 1s 0s 0s
0.0035919999999999997 0s 1s 1s 1s 0s 0s 0s 1s
0.003596 0s 1s 1s 0s 1s 1s 1s 0s
0.0036 0s 1s 1s 0s 1s 0s 1s 1s
0.003604 0s 1s 1s 0s 1s 0s 0s 0s
0.0036079999999999997 0s 1s 1s 0s 0s 1s 0s 1s
0.0036119999999999998 0s 1s 1s 0s 0s 0s 1s 0s
0.003616 0s 1s 0s 1s 1s 1s 1s 1s
0.00362 0s 1s 0s 1s 1s 1s 0s 0s
0.003624 0s 1s 0s 1s 1s 0s 0s 1s
0.0036279999999999997 0s 1s 0s 1s 0s 1s 1s 0s
0.003632 0s 1s 0s 1s 0s 0s 1s 1s
0.003636 0s 1s 0s 1s 0s 0s 0s 0s
0.00364 0s 1s 0s 0s 1s 1s 0s 1s
0.0036439999999999997 0s 1s 0s 0s 1s 0s 1s 0s
0.0036479999999999998 0s 1s 0s 0s 0s 1s 1s 1s
0.003652 0s 1s 0s 0s 0s 1s 0s 0s
0.003656 0s 1s 0s 0s 0s 0s 1s 0s
